```text
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Regions Financial Corporation","New York,"NY"","2023","BlackRock,"Inc."","n/a","88029893","9.58%","233031"
"Regions Financial Corporation","Boston,"MA"","2023","State Street Corporation","n/a","57570108","6.26%","233031"
"Regions Financial Corporation","Malvern,"PA"","2023","The Vanguard Group,"Inc."","n/a","117699356","12.80%","233031"
"Regions Financial Corporation","Boston,"MA"","2023","Wellington Management Group LLP","n/a","55775416","6.07%","233031"
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Regions Bank","Director","Mark Crosswhite","n/a","n/a","2023","Retired","233031"
"Regions Bank","Director","Noopur Davis","Board Member","Entrust","2023","Corporate EVP/CISO/CPPO,"Comcast"","233031"
"Regions Bank","Director","Zhanna Golodryga","n/a","n/a","2023","EVP; Emerging Energy and Sustainability,"Phillips 66"","233031"
"Regions Bank","Director","Tom Hill","n/a","n/a","2023","Chairman and CEO,"Vulcan Materials Company"","233031"
"Regions Bank","Director","John D. Johns","Lead Independent Director","Genuine Parts Company","2023","Retired","233031"
"Regions Bank","Director","John D. Johns","Director","Southern Company","2023","Retired","233031"
"Regions Bank","Director","Joia Johnson","Director","Global Payments,"Inc."","2023","Retired","233031"
"Regions Bank","Director","Joia Johnson","Director","Sylvamo Corporation","2023","Retired","233031"
"Regions Bank","Director","Ruth Ann Marshall","Director","ConAgra Brands,"Inc."","2023","Retired","233031"
"Regions Bank","Director","Ruth Ann Marshall","Director","Global Payments Inc.","2023","Retired","233031"
"Regions Bank","Non-Executive,"Independent Chair and Director"","Charles D. McCrary","Director","Great Southern Wood Holdings,"Inc."","2023","Retired","233031"
"Regions Bank","Director","James T. Prokopanko","Director","Vulcan Materials Company","2023","Retired","233031"
"Regions Bank","Director","James T. Prokopanko","Director","Xcel Energy,"Inc."","2023","Retired","233031"
"Regions Bank","Director","Alison S. Rand","n/a","n/a","2023","Executive Vice President,"Primerica","Inc."","233031"
"Regions Bank","Director","Lee J. Styslinger III","Co-Chair of the Board","Altec,"Inc."","2023","Retired","233031"
"Regions Bank","Director","Lee J. Styslinger III","Director","Vulcan Materials Company","2023","Retired","233031"
"Regions Bank","Director","José S. Suquet","n/a","n/a","2023","Chairman and CEO,"Pan-American Insurance Company"","233031"
"Regions Bank","President and CEO and Director","John M. Turner,"Jr."","n/a","n/a","2023","n/a","233031"
"Regions Bank","Director","Timothy Vines","Vice Chair of the Board","Prime Therapeutics,"LLC"","2023","President and CEO and Director,"Blue Cross and Blue Shield of Alabama"","233031"
"Regions Bank","Director","Timothy Vines","Director","Blue Cross Blue Shield Association","2023","President and CEO and Director,"Blue Cross and Blue Shield of Alabama"","233031"
"Regions Bank","Senior Executive Vice President,"Chief Financial Officer"","David J. Turner,"Jr."","Director","Diversified Energy Company PLC","2023","n/a","233031"
"Regions Bank","Senior Executive Vice President,"Chief Risk Officer"","C. Matthew Lusco","n/a","n/a","2023","n/a","233031"
"Regions Bank","Senior Executive Vice President,"Head of Consumer Banking"","Kate R. Danella","n/a","n/a","2023","n/a","233031"
"Regions Bank","Senior Executive Vice President,"Chief Administrative and Human Resources Officer"","David R. Keenan","n/a","n/a","2023","n/a","233031"
"Regions Bank","Senior Executive Vice President,"Chief Enterprise Operations and Technology Officer"","Charles Dandridge Massey","n/a","n/a","2023","n/a","233031"
"Regions Bank","Senior Executive Vice President and Chief Transformation Officer","Scott M. Peters","n/a","n/a","2023","n/a","233031"
```
