"Okay","I understand. Here are the two CSV tables extracted from the provided document","following all instructions and formatting requirements."
```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Brundidge Bancshares,"Inc."","Brundidge,"AL"","2018","James T. Ramage,"III"","n/a","11650","11.65%","n/a"
"First Brundidge Bancshares,"Inc."","Brundidge,"AL"","2018","Johnnie Ramage","n/a","11550","11.55%","n/a"
"First Brundidge Bancshares,"Inc."","Daphne,"AL"","2018","Patricia Bryan Sirmon,"RT"","n/a","6762.50","6.76%","n/a"
"First Brundidge Bancshares,"Inc."","Atlanta,"GA"","2018","J. Lee Bryan","n/a","6762.50","6.76%","n/a"
"First Brundidge Bancshares,"Inc."","Brundidge,"AL"","2018","First Brundidge Bancshares,"Inc."","n/a","6440","6.44%","n/a"
"First Brundidge Bancshares,"Inc."","Port Huename,"CA"","2018","Fox Johnson Beam","n/a","6270","6.27%","n/a"
"First Brundidge Bancshares,"Inc."","Banks,"AL"","2018","Nelda Price","n/a","5000","5.00%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"First Brundidge Bancshares,"Inc."","Chairman,"Chairman and Director"","James T. Ramage,"III"","n/a","Charles Henderson Memorial Association","2018","Chairman,"First National Bank of Brundidge"","1245684"
"First Brundidge Bancshares,"Inc."","Director,"Chairman; Director of Both"","Rayvon Graham","n/a","Graham Leasing Company","2018","Retired from diverse businesses and farming","1245684"
"First Brundidge Bancshares,"Inc."","Director,"Chairman; Director of Both"","Rayvon Graham","n/a","Industrial Developers","2018","Retired from diverse businesses and farming","1245684"
"First Brundidge Bancshares,"Inc."","Director,"Chairman; Director of Both"","Rayvon Graham","n/a","Graham Farms","2018","Retired from diverse businesses and farming","1245684"
"First Brundidge Bancshares,"Inc."","Director,"Chairman; Director of Both"","James M. Shirley","n/a","n/a","2018","Retired Ford dealer","1245684"
"First Brundidge Bancshares,"Inc."","Director,"Chairman; Director of Both"","Thomas C. Wallace","n/a","Wallace Pump and Supply Company,"Inc."","2018","Wholesale Plumbing Supplier","1245684"
"First Brundidge Bancshares,"Inc."","Director,"Chairman; Director of Both"","Thomas C. Wallace","n/a","Cottingham Properties,"LLC."","2018","Wholesale Plumbing Supplier","1245684"
"First Brundidge Bancshares,"Inc."","Director,"Chairman; Director of Both"","Robert William Barr","n/a","n/a","2018","Circuit Judge,"Retired"","1245684"
"First Brundidge Bancshares,"Inc."","President/CEO,"Chairman; Director"","John R. Ramage","n/a","Pike County Economic Development Corporation Inc.","2018","President/CEO,"First National Bank of Brundidge"","1245684"
"First Brundidge Bancshares,"Inc."","President/CEO,"Chairman; Director"","John R. Ramage","n/a","State of Alabama SAFE Program","2018","President/CEO,"First National Bank of Brundidge"","1245684"
"First Brundidge Bancshares,"Inc."","President/CEO,"Chairman; Director"","John R. Ramage","n/a","Pike County Chamber of Commerce","2018","President/CEO,"First National Bank of Brundidge"","1245684"
"First Brundidge Bancshares,"Inc."","Director,"Director of Both"","Kyle M. Leverette","n/a","n/a","2018","Civil Engineer","1245684"
"First Brundidge Bancshares,"Inc."","Shareholder,"Administrative Assistant"","Johnnie M. Ramage","n/a","n/a","2018","Administrative Assistant of FNBB","1245684"
"First Brundidge Bancshares,"Inc."","Senior Loan Officer of FNBB,"Senior Loan Officer of FNBB"","Jerry W. McLendon","n/a","n/a","2018","n/a","1245684"
"First Brundidge Bancshares,"Inc."","Chief Financial Officer/Secretary of the Board,"Chief Financial Officer/Secretary of the Board"","Rhonda S. Peters","n/a","n/a","2018","Chief Financial Officer of FNBB","1245684"
"First Brundidge Bancshares,"Inc."","Cashier,"Cashier"","Brian F. Davis","n/a","n/a","2018","Cashier of FNBB","1245684"
```
