```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"HANCOCK HOLDING COMPANY","New York,"NY"","2016","BlackRock,"Inc."","Common Stock","8241925","9.8%","n/a"
"HANCOCK HOLDING COMPANY","Malvern,"PA"","2016","The Vanguard Group","Common Stock","6685717","7.9%","n/a"
"HANCOCK HOLDING COMPANY","Austin,"TX"","2016","Dimensional Fund Advisors LP USA","Common Stock","5968108","7.1%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"HANCOCK HOLDING COMPANY","Director","Frank E. Bertucci","CEO","Capital City Beverages,"Inc."","2016","President,"F.E.B. Distributing Co.","Inc."","n/a"
"HANCOCK HOLDING COMPANY","Director","Frank E. Bertucci","General Partner","FullHouse Venture Company LP","2016","President,"F.E.B. Distributing Co.","Inc."","n/a"
"HANCOCK HOLDING COMPANY","Director","Frank E. Bertucci","Director & Board President","Mississippi Gulf Resort Classic Foundation,"Inc."","2016","President,"F.E.B. Distributing Co.","Inc."","n/a"
"HANCOCK HOLDING COMPANY","Chairman of the Board","James B. Estabrook,"Jr."","President","Auto Credit,"Inc."","2016","President,"Estabrook Motor Co.","Inc."","n/a"
"HANCOCK HOLDING COMPANY","Chairman of the Board","James B. Estabrook,"Jr."","Managing Partner","Conundrum LLC","2016","President,"Estabrook Motor Co.","Inc."","n/a"
"HANCOCK HOLDING COMPANY","Chairman of the Board","James B. Estabrook,"Jr."","Director & President","Estabrook Automotive,"Inc."","2016","President,"Estabrook Motor Co.","Inc."","n/a"
"HANCOCK HOLDING COMPANY","Chairman of the Board","James B. Estabrook,"Jr."","President","Estabrook Properties,"LLC"","2016","President,"Estabrook Motor Co.","Inc."","n/a"
"HANCOCK HOLDING COMPANY","Chairman of the Board","James B. Estabrook,"Jr."","Director & President","Falcon Leasing & Rental,"Inc."","2016","President,"Estabrook Motor Co.","Inc."","n/a"
"HANCOCK HOLDING COMPANY","Chairman of the Board","James B. Estabrook,"Jr."","Director & President","Gulf Coast Finance Corporation","2016","President,"Estabrook Motor Co.","Inc."","n/a"
"HANCOCK HOLDING COMPANY","Chairman of the Board","James B. Estabrook,"Jr."","Director","Jackson County Economic Development Foundation","2016","President,"Estabrook Motor Co.","Inc."","n/a"
"HANCOCK HOLDING COMPANY","Chairman of the Board","James B. Estabrook,"Jr."","Director & Secretary","Owner Services,"Inc."","2016","President,"Estabrook Motor Co.","Inc."","n/a"
"HANCOCK HOLDING COMPANY","Chairman of the Board","James B. Estabrook,"Jr."","Director","Pascagoula Redevelopment Authority","2016","President,"Estabrook Motor Co.","Inc."","n/a"
"HANCOCK HOLDING COMPANY","Chairman of the Board","James B. Estabrook,"Jr."","Director,"Secretary & Treasurer"","Versant Holdings,"Inc."","2016","President,"Estabrook Motor Co.","Inc."","n/a"
"HANCOCK HOLDING COMPANY","Director","Hardy B. Fowler","Director","Avoca,"L.L.C."","2016","Managing Member,"Hardy B. Fowler LLC"","n/a"
"HANCOCK HOLDING COMPANY","Director","Hardy B. Fowler","Director","WRBH (Radio for the Blind and Print Handicapped,"Inc.)"","2016","Managing Member,"Hardy B. Fowler LLC"","n/a"
"HANCOCK HOLDING COMPANY","Director","Hardy B. Fowler","Chairman","Bureau of Governmental Research","2016","Managing Member,"Hardy B. Fowler LLC"","n/a"
"HANCOCK HOLDING COMPANY","Director","Hardy B. Fowler","Treasurer","D.R. Mercer,"LLC"","2016","Managing Member,"Hardy B. Fowler LLC"","n/a"
"HANCOCK HOLDING COMPANY","Director,"President & CEO"","John M. Hairston","Member","Cat Island Properties,"LLC"","2016","n/a","n/a"
"HANCOCK HOLDING COMPANY","Director,"President & CEO"","John M. Hairston","Member","Cat Island Properties - Lot 3,"LLC"","2016","n/a","n/a"
"HANCOCK HOLDING COMPANY","Director,"President & CEO"","John M. Hairston","Member","Cat Island Properties - Lot 4,"LLC"","2016","n/a","n/a"
"HANCOCK HOLDING COMPANY","Director,"President & CEO"","John M. Hairston","Member","Conquistador,"LLC"","2016","n/a","n/a"
"HANCOCK HOLDING COMPANY","Director,"President & CEO"","John M. Hairston","Member","Game Day Retreats,"LLC"","2016","n/a","n/a"
"HANCOCK HOLDING COMPANY","Director,"President & CEO"","John M. Hairston","Director","Gulf Coast Business Council","2016","n/a","n/a"
"HANCOCK HOLDING COMPANY","Director,"President & CEO"","John M. Hairston","Trustee","The National World War II Museum","2016","n/a","n/a"
"HANCOCK HOLDING COMPANY","Director,"President & CEO"","John M. Hairston","Director","World War II Theatre,"Inc."","2016","n/a","n/a"
"HANCOCK HOLDING COMPANY","Director,"President & CEO"","John M. Hairston","Director","WWII Pavilions,"Inc."","2016","n/a","n/a"
"HANCOCK HOLDING COMPANY","Director","Terence E. Hall","General Partner","Able Barge Company","2016","Chairman of the Board,"Superior Energy Services","Inc."","n/a"
"HANCOCK HOLDING COMPANY","Director","Terence E. Hall","General Partner","Able Barge Company No. 2","2016","Chairman of the Board,"Superior Energy Services","Inc."","n/a"
