```text
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Regions Financial Corporation","New York,"NY"","2019","BlackRock,"Inc. (and subsidiaries):"","n/a","83458417","8.70%","n/a"
"Regions Financial Corporation","Boston,"MA"","2019","State Street Corporation (and subsidiaries):","n/a","53146330","5.51%","n/a"
"Regions Financial Corporation","Malvern,"PA"","2019","The Vanguard Group,"Inc. (and subsidiaries):"","n/a","121416672","12.58%","n/a"
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Regions Financial Corporation","Director","Carolyn H. Byrd","Chairman and CEO","GlobalTech Financial,"LLC"","2019","Chairman and CEO,"GlobalTech Financial","LLC"","233031"
"Regions Financial Corporation","Director","Don DeFosset","Non-Executive Chair and Director","National Retail Properties","2019","Retired","233031"
"Regions Financial Corporation","Director","Don DeFosset","Director","Terex Corporation","2019","Retired","233031"
"Regions Financial Corporation","Director","Don DeFosset","Director","ITT Corporation","2019","Retired","233031"
"Regions Financial Corporation","Director","Samuel A. Di Piazza,"Jr."","Director","AT&T Inc.","2019","Retired","233031"
"Regions Financial Corporation","Director","Samuel A. Di Piazza,"Jr."","Director","ProAssurance Corporation","2019","Retired","233031"
"Regions Financial Corporation","Director","Samuel A. Di Piazza,"Jr."","Director","Jones Lang LaSalle Incorporated","2019","Retired","233031"
"Regions Financial Corporation","Director","Eric C. Fast","Director","National Integrity Life Insurance Company","2019","Retired","233031"
"Regions Financial Corporation","Director","Eric C. Fast","Director","Lord Abbett Family of Funds","2019","Retired","233031"
"Regions Financial Corporation","Director","Zhanna Golodryga","Chief Digital and Administrative Officer","Phillips 66","2019","Chief Digital and Administrative Officer,"Phillips 66"","233031"
"Regions Financial Corporation","Director","John D. Johns","Chairman and Director","DLI North America Inc.","2019","Chairman,"DLI North America Inc."","233031"
"Regions Financial Corporation","Director","John D. Johns","Non-Executive","Genuine Parts Company","2019","Chairman,"DLI North America Inc."","233031"
"Regions Financial Corporation","Director","John D. Johns","Director","Southern Company","2019","Chairman,"DLI North America Inc."","233031"
"Regions Financial Corporation","Director","Ruth Ann Marshall","Director","ConAgra Brands,"Inc."","2019","Retired","233031"
"Regions Financial Corporation","Director","Ruth Ann Marshall","Director","Global Payments Inc.","2019","Retired","233031"
"Regions Financial Corporation","independent Chair and Director","Charles D. McCrary","Director","Great Southern Wood Preserving,"Incorporated"","2019","Retired","233031"
"Regions Financial Corporation","Director","James T. Prokopanko","Director","Vulcan Materials Company","2019","Retired","233031"
"Regions Financial Corporation","Director","James T. Prokopanko","Director","Xcel Energy Inc.","2019","Retired","233031"
"Regions Financial Corporation","Director","Lee J. Styslinger III","Chairman and CEO","Altec,"Inc."","2019","Chairman and CEO,"Altec","Inc."","233031"
"Regions Financial Corporation","Director","Lee J. Styslinger III","Director","Vulcan Materials Company","2019","Chairman and CEO,"Altec","Inc."","233031"
"Regions Financial Corporation","Director","Lee J. Styslinger III","Director","Workday,"Inc."","2019","Chairman and CEO,"Altec","Inc."","233031"
"Regions Financial Corporation","Director","José S. Suquet","Chairman,"President","and CEO"","Pan-American Life Insurance Group","2019","Chairman,"President","and CEO","Pan-American Life Insurance Group"","233031"
"Regions Financial Corporation","President and CEO and Director","John M. Turner,"Jr."","n/a","n/a","2019","n/a","233031"
"Regions Financial Corporation","Director","Timothy Vines","President and CEO and Director","Blue Cross and Blue Shield of Alabama","2019","President and CEO and Director,"Blue Cross and Blue Shield of Alabama"","233031"
"Regions Financial Corporation","Senior Executive Vice President,"Chief Financial Officer"","David J. Turner,"Jr."","Director","Diversified Gas and Oil","2019","n/a","233031"
"Regions Financial Corporation","Senior Executive Vice President,"General Counsel and Corporate Secretary"","Fournier J. Gale,"III"","n/a","n/a","2019","n/a","233031"
"Regions Financial Corporation","Senior Executive Vice President,"Chief Risk Officer"","C. Matthew Lusco","n/a","n/a","2019","n/a","233031"
"Regions Financial Corporation","Senior Executive Vice President,"Chief Operating Officer"","John B. Owen","n/a","n/a","2019","n/a","233031"
"Regions Financial Corporation","Executive Vice President,"Head of Strategic Planning & Consumer Bank Products and Origination Partnerships"","Kate R. Danella","n/a","n/a","2019","n/a","233031"
"Regions Financial Corporation","Senior Executive Vice President,"Head of Corporate Responsibility and Community Engagement"","C. Keith Herron","n/a","n/a","2019","n/a","233031"
"Regions Financial Corporation","Senior Executive Vice President,"Chief Human Resources Officer"","David R. Keenan","n/a","n/a","2019","n/a","233031"
"Regions Financial Corporation","Senior Executive Vice President,"Head of Consumer Banking Group"","Scott M. Peters","n/a","n/a","2019","n/a","233031"
"Regions Financial Corporation","Senior Executive Vice President,"Head of Wealth Management Group"","William D. Ritter","n/a","n/a","2019","n/a","233031"
"Regions Financial Corporation","Senior Executive Vice President,"Head of Corporate Banking Group"","Ronald G. Smith","n/a","n/a","2019","n/a","233031"
```
