Here are the two requested CSV tables:
```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"PCNB Corp.","Summit,"USA"","2015","Jennifer S. Wallace","Common Stock","64313","11.83%","n/a"
"PCNB Corp.","Summit,"USA"","2015","Jennifer S. Wallace","Options on Common Stock","9375","1.79%","n/a"
"PCNB Corp.","Brandon,"USA"","2015","John Ellis Solomon,"Sr."","Common Stock","44429","8.17%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"PCNB CORP.","Director","Jennifer S. Wallace","Managing member","Sones3 Enterprises,"LLC"","2015","N/A","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","Life's A Beach,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","Supra Gusto,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","Beasley Rd,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","Chimneyville Station,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","Property Investments,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","Mccoullough Plaza,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","C Core,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Partner","Live Oak Properties,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","President","Ellis Holdings,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","Byram Parkway,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","JBJ,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","Capital Towers,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","Power Watch,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","Ellis Entergy,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","Ellis Mgt,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","Big Italian,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","C-VGWS,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","Adara Watch,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director/Secretary & Treasurer","John Ellis Solomon","Member","Clab Watch,"LLC"","2015","Real Estate,"Oil & Gas"","n/a"
"PCNB CORP.","Director","James L. Alford","Member","Alford Properties,"LLC"","2015","Oil & Gas Exploration","n/a"
"PCNB CORP.","Director","James L. Alford","Member","Barat Properties,"LLC"","2015","Oil & Gas Exploration","n/a"
"PCNB CORP.","Director","James L. Alford","President","JEKE,"Inc"","2015","Oil & Gas Exploration","n/a"
"PCNB CORP.","Director","James L. Alford","President","Wilson Exploration","2015","Oil & Gas Exploration","n/a"
"PCNB CORP.","Director","Barry Hart","Member","South Carlton,"LLC"","2015","Plastics Manufacturer","n/a"
"PCNB CORP.","Director","Barry Hart","President/CEO","Dixie Packaging,"Inc"","2015","Plastics Manufacturer","n/a"
"PCNB CORP.","CEO","E. James Wicker","Managing partner","Live Oak Properties,"LLC"","2015","N/A","n/a"
"PCNB CORP.","Executive Vice President","Diane H. Cothern","Member","Live Oak Properties,"LLC"","2015","N/A","n/a"
"PCNB CORP.","Director","Elmer A. Powell","Member","Golden Star Investment,"LLC"","2015","N/A","n/a"
"PCNB CORP.","Director","Elmer A. Powell","President","Golden Star Restaurant,"Inc."","2015","N/A","n/a"
"PCNB CORP.","Director","Elmer A. Powell","President","Liberty Real Estate","2015","N/A","n/a"
"PCNB CORP.","Director","Elmer A. Powell","Member","Southern Diversified Investments,"LLC"","2015","N/A","n/a"
"PCNB CORP.","Director","Elmer A. Powell","Member","Texas Outdoor Group,"LLC"","2015","N/A","n/a"
"PCNB CORP.","Director","Elmer A. Powell","Member","Magnolia Cattle,"LLC"","2015","N/A","n/a"
"PCNB CORP.","Director","Elmer A. Powell","Member","GSI Commercial Properties,"LLC"","2015","N/A","n/a"
```
