```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FB Financial Corporation","Parsons,"TN"","2022","James W. Ayers","Common Stock","10754991","23.01%","n/a"
"FB Financial Corporation","New York,"NY"","2022","BlackRock,"Inc.¹"","Common Stock","6433114","13.76%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"FB Financial Corporation","Director","Jimmy Allen","n/a","A&R Land Investment,"LLC"","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Jimmy Allen","n/a","A&R Real Estate","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Jimmy Allen","n/a","Alpha Leasing LLC","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Jimmy Allen","n/a","Canton Warehousing and Logistics LLC","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Jimmy Allen","n/a","Center Hill Marina","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Jimmy Allen","n/a","Creative Logistics and Warehousing","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Jimmy Allen","n/a","Creative Strategic Investments II LLC","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Jimmy Allen","n/a","Creative Strategic Investments LP","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Jimmy Allen","n/a","Creative Strategic Management","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Jimmy Allen","n/a","Oakwood Townhomes Group","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Jimmy Allen","n/a","P&A Investments","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Jimmy Allen","n/a","Peery Construction","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Jimmy Allen","n/a","The Jimmy Allen Family LP","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Jimmy Allen","n/a","Ultra Transportation Svs LLC","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Jimmy Allen","n/a","Vendor L&W LLC","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Jimmy Allen","n/a","Vendor Logistic Warehousing","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","Jimmy Allen","n/a","Venture Express Inc","2022","Entrepreneur","436159"
"FB Financial Corporation","Principal Shareholder","James W. Ayers","n/a","n/a","2022","Entrepreneur","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","Ashland City Apartments,"LLC"","2022","Financial Advisor","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","Ayers Asset Management,"Inc."","2022","Financial Advisor","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","Ayers Foundation,"The"","2022","Financial Advisor","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","Ayers Real Estate Partners LLC","2022","Financial Advisor","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","Ayers Real Estate Services LLC","2022","Financial Advisor","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","Collateral Guaranty LLC","2022","Financial Advisor","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","Country Woods Investors,"LLC"","2022","Financial Advisor","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","FCA Venture Partners VI QP LP","2022","Financial Advisor","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","FINTOP Fund I LP","2022","Financial Advisor","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","FINTOP Fund II LP","2022","Financial Advisor","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","Gadwall Hole,"LLC"","2022","Financial Advisor","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","Huntsville CRP I,"LLC"","2022","Financial Advisor","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","Little Bird 150,"LLC"","2022","Financial Advisor","436159"
"FB Financial Corporation","Director","J. Jonathan Ayers","n/a","McAuley Place,"LLC"","2022","Financial Advisor","436159"
