Here are the CSV formatted tables as requested:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Coffee County Bancshares,"Inc."","Manchester,"TN"","2019","Daniel Powers","Common Stock","49.63287","18%","n/a"
"Coffee County Bancshares,"Inc."","Manchester,"TN"","2019","Howard Vaden,"Jr."","Common Stock","25.1909","9%","n/a"
"Coffee County Bancshares,"Inc."","Manchester,"TN"","2019","James D. Riddle","Common Stock","28.17849","10%","n/a"
"Coffee County Bancshares,"Inc."","Nashville,"TN"","2019","Nancy Davis","Common Stock","20.17272","7%","n/a"
"Coffee County Bancshares,"Inc."","Manchester,"TN"","2019","Edward Henley","Common Stock","30.31485","11%","n/a"
"Coffee County Bancshares,"Inc."","Manchester,"TN"","2019","Kenneth C. Kirby","Common Stock","22.85121","8%","n/a"
"Coffee County Bancshares,"Inc."","Manchester,"TN"","2019","Pamela Powers","Common Stock","28.85438","10%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Coffee County Bancshares,"Inc."","Director & Secretary","James D. Riddle","Secretary/Treasurer Director","Riddle Trucking & Concrete Inc.","2019","Trucking & Concrete -","n/a"
"Coffee County Bancshares,"Inc."","Director & Secretary","James D. Riddle","Secretary/Treasurer Director","Murfreesboro Properties","2019","Trucking & Concrete -","n/a"
"Coffee County Bancshares,"Inc."","Director & Secretary","James D. Riddle","Secretary/Treasurer Director","Coffee County Ready Mix","2019","Trucking & Concrete -","n/a"
"Coffee County Bancshares,"Inc."","Director & Secretary","James D. Riddle","Secretary/Treasurer Director","Hunters Court Properties","2019","Trucking & Concrete -","n/a"
"Coffee County Bancshares,"Inc."","Director & Secretary","James D. Riddle","Secretary/Treasurer Director","HPR Properties","2019","Trucking & Concrete -","n/a"
"Coffee County Bancshares,"Inc."","Director & Secretary","James D. Riddle","Secretary/Treasurer Director","CHRR Properties","2019","Trucking & Concrete -","n/a"
"Coffee County Bancshares,"Inc."","Director & Secretary","James D. Riddle","Secretary/Treasurer Director","BLR Investments","2019","Trucking & Concrete -","n/a"
"Coffee County Bancshares,"Inc."","Director & Secretary","James D. Riddle","Secretary/Treasurer Director","A& B Properties","2019","Trucking & Concrete -","n/a"
"Coffee County Bancshares,"Inc."","Director & Secretary","James D. Riddle","Secretary/Treasurer Director","Klondike Properties","2019","Trucking & Concrete -","n/a"
"Coffee County Bancshares,"Inc."","Director & Secretary","James D. Riddle","Secretary/Treasurer Director","Murfreesboro Funeral Home","2019","Trucking & Concrete -","n/a"
"Coffee County Bancshares,"Inc."","Board Chairman Director","Edward Henley","Board Chairman Director","Henley Propane,"Inc."","2019","Propane Dealer","n/a"
"Coffee County Bancshares,"Inc."","Board Chairman Director","Edward Henley","Board Chairman Director","Henley Farms","2019","Propane Dealer","n/a"
"Coffee County Bancshares,"Inc."","Board Chairman Director","Edward Henley","Board Chairman Director","Hilltop Trailer Court","2019","Propane Dealer","n/a"
"Coffee County Bancshares,"Inc."","Board Chairman Director","Edward Henley","Board Chairman Director","Henley Mini Storage","2019","Propane Dealer","n/a"
"Coffee County Bancshares,"Inc."","Treasurer Director","B. Rush Bricken","Director","n/a","2019","TN State Representative","n/a"
"Coffee County Bancshares,"Inc."","President Director","Daniel Powers","Vice Chairman Director","Char-el Apartments","2019","Real Estate Investments","n/a"
"Coffee County Bancshares,"Inc."","President Director","Daniel Powers","Vice Chairman Director","Powers Storage,"LLC"","2019","Real Estate Investments","n/a"
"Coffee County Bancshares,"Inc."","President Director","Daniel Powers","Vice Chairman Director","Powers Real Estate Rentals","2019","Real Estate Investments","n/a"
"Coffee County Bancshares,"Inc."","President Director","Daniel Powers","Vice Chairman Director","Piggy Back Financial Group","2019","Real Estate Investments","n/a"
"Coffee County Bancshares,"Inc."","President Director","Daniel Powers","Vice Chairman Director","Murfreesboro Funeral Home","2019","Real Estate Investments","n/a"
"Coffee County Bancshares,"Inc."","Vice President Director","Kenneth C. Kirby","EVP Director","n/a","2019","None","n/a"
"Coffee County Bancshares,"Inc."","Vice President Director","Jerry White","Director","Al White Motors,"Inc."","2019","Automobile Dealership Owner","n/a"
"Coffee County Bancshares,"Inc."","Vice President Director","Jerry White","Director","White and Company","2019","Automobile Dealership Owner","n/a"
"Coffee County Bancshares,"Inc."","n/a","Pamela Powers","n/a","Charel Apartments","2019","N/A","n/a"
"Coffee County Bancshares,"Inc."","Vice President Director","Carter Sain","CEO Director","n/a","2019","N/A","n/a"
"Coffee County Bancshares,"Inc."","n/a","Angie D. Morris","Controller","n/a","2019","N/A","n/a"
"Coffee County Bancshares,"Inc."","n/a","Brandon Hall","EVP of Credit","n/a","2019","N/A","n/a"
"Coffee County Bancshares,"Inc."","n/a","Amanda Montes","VP of Compliance","n/a","2019","N/A","n/a"
```
