```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership"
"n/a","n/a","2020","NA","n/a","n/a","n/a"
"n/a","n/a","2020","NA","n/a","n/a","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year"
"Alapaha","Director","Luther L Duke,"III"","Director - Bank of Alapaha","Adel Ice Company,"Inc. CEO; Hopeful Ice of South Georgia","Inc. CEO"","2020"
"Alapaha","President","Kenneth E Hughes","President and CEO","N/A","2020"
"Alapaha","Director","Tommy Lee","Director - Bank of Alapaha","Lee Farm Supply,"LLC-Managing Member"","2020"
"Alapaha","Director","Steve McMillan","Director - Bank of Alapaha","Berrien Peanut Co-CEO; Southern Grace Farms,"Inc. CEO\nMiddle Branch","LLP CEO"","2020"
"Alapaha","Director","C Dane Perkins","Director - Bank of Alapaha","Troutdale Corporation CEO\nPerkins Warehouse Inc.\nCEO","2020"
"Alapaha","Director","Sylvia L Roberts","Director - Bank of Alapaha","Alapaha Station Celebration Inc\nCEO","2020"
"Alapaha","Director","Daniel L Studstill","Director - Bank of Alapaha","Daniel L. Studstill,"PC CEO\nStudstill Firm","LLP Member"","2020"
"Alapaha","n/a","Erin B Watson","CFO-Bank of Alapaha","N/A","2020"
"Alapaha","Director","Brian E Stone","Director - Bank of Alapaha","Adel Properties,"LLC CEO\nStone's Development CEO\nWater's Edge Construction LLC\nStone Ridge Rental","LLC\nBrian Stone Construction Inc"","2020"
```
