```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership"," RSSD_ID"
"Raymond James Financial,"Inc."","Malvern,"PA"","2018","The Vanguard Group,"Inc."","Common Stock","13563482","9.3%","n/a"
"Raymond James Financial,"Inc."","St Petersburg,"FL"","2018","Thomas A. James","Common Stock","113858145","9.5018%","n/a"
"Raymond James Financial,"Inc."","St Petersburg,"FL"","2018","Thomas A. James","RSU","20307","01392%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year"," Occupation"," RSSD_ID"
"Raymond James Financial,"Inc."","Director","Anne Gates","Retail - Retired President","MGA Entertainment,"Inc."","2018","President - MGA Entertainment,"Inc."","n/a"
"Raymond James Financial,"Inc."","EVP - Technology and Operations","Bella Loykhter Allaire","n/a","n/a","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Professor Director","Benjamin C. Esty","n/a","Harvard Business Publishing","2018","Academics - Professor","n/a"
"Raymond James Financial,"Inc."","Director","Charles G. von Arentschildt","n/a","n/a","2018","Financial Services Industry - Retired Executive","n/a"
"Raymond James Financial,"Inc."","Chief Operating Officer","Dennis W. Zank","n/a","Morgan Keegan & Company,"LLC"","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Chief Operating Officer","Dennis W. Zank","n/a","PCA Insurance Agency,"Inc. (Puerto Rico)"","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Chief Operating Officer","Dennis W. Zank","n/a","The Producers Choice LLC","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Chief Operating Officer","Dennis W. Zank","n/a","Raymond James & Associates,"Inc."","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Chief Operating Officer","Dennis W. Zank","n/a","Raymond James Insurance Group,"Inc."","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Chief Operating Officer","Dennis W. Zank","n/a","RJ Securities,"Inc."","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Chief Operating Officer","Dennis W. Zank","n/a","Planning Corporation of America (Nevada)","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Chief Operating Officer","Dennis W. Zank","n/a","Morgan Properties,"LLC"","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Chief Operating Officer","Dennis W. Zank","n/a","TPC Acquisition Co.","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Director,"Vice Chairman"","Francis S. Godbold","n/a","Georgia Tech Foundation,"Inc."","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Chief Risk Officer","George Catanese","n/a","n/a","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Director","Gordon L. Johnson","President","Highway Safety Devices,"Inc."","2018","Transportation - Highway Safety Devices,"Inc."","n/a"
"Raymond James Financial,"Inc."","n/a","James E. Bunn","n/a","n/a","2018","N/A","n/a"
"Raymond James Financial,"Inc."","President,"Asset Management Group","and Chief Administrative Officer"","Jeffrey A. Dowdle","n/a","Academy Prep. Center of Tampa","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Manager and President","Jeffrey E. Trocin","n/a","n/a","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Director","Jeffrey N. Edwards","Partner & COO","New Vernon Advisors,"LP"","2018","Finance - New Vernon Capital","n/a"
"Raymond James Financial,"Inc."","Director","Jeffrey N. Edwards","Partner & COO","Medusind,"Inc."","2018","Finance - New Vernon Capital","n/a"
"Raymond James Financial,"Inc."","Director","Jeffrey N. Edwards","Partner & COO","American Waterworks Company,"Inc."","2018","Finance - New Vernon Capital","n/a"
"Raymond James Financial,"Inc."","EVP - Finance,"and Chief Financial Officer"","Jeffrey P. Julien","n/a","n/a","2018","N/A","n/a"
"Raymond James Financial,"Inc."","SVP and Controller","Jennifer C. Ackart","n/a","n/a","2018","N/A","n/a"
"Raymond James Financial,"Inc."","n/a","Jodi L. Perry","n/a","n/a","2018","N/A","n/a"
"Raymond James Financial,"Inc."","President","John C. Carson,"Jr."","n/a","n/a","2018","N/A","n/a"
"Raymond James Financial,"Inc."","EVP,"General Counsel and Secretary"","Jonathan N. Santelli","n/a","Straz Center","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Chairman,"Director","and Chief Executive Officer"","Paul C. Reilly","n/a","Tampa Bay Heart Walk for the American Heart Association","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Chairman,"Director","and Chief Executive Officer"","Paul C. Reilly","n/a","The University of Notre Dame Business Advisory Council","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Chairman,"Director","and Chief Executive Officer"","Paul C. Reilly","n/a","SIFMA","2018","N/A","n/a"
"Raymond James Financial,"Inc."","n/a","Paul D. Allison","n/a","Angels Gate Winery","2018","N/A","n/a"
"Raymond James Financial,"Inc."","n/a","Paul D. Allison","n/a","Drug Free Kids Canada","2018","N/A","n/a"
"Raymond James Financial,"Inc."","n/a","Paul D. Allison","n/a","McMaster University Deans Advisory Board","2018","N/A","n/a"
"Raymond James Financial,"Inc."","n/a","Paul D. Allison","n/a","Industry Investment Regulatory Organization of Canada","2018","N/A","n/a"
"Raymond James Financial,"Inc."","Director","Robert P. Saltzman","Life Trustee","Northwestern University","2018","Insurance - Retired Executive","n/a"
"Raymond James Financial,"Inc."","Director","Roderick C. McGeary","n/a","Cisco Systems,"Inc."","2018","Technology - Retired Chairman and Executive","n/a"
