```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"River Financial Corporation","n/a","2019","Larry Dean Puckett","n/a","n/a","n/a","n/a"
"River Financial Corporation","n/a","2019","Jim L Ridling","n/a","n/a","n/a","n/a"
"River Financial Corporation","n/a","2019","James M. Stubbs","n/a","n/a","n/a","n/a"
"River Financial Corporation","n/a","2019","Vernon B. Taylor","n/a","n/a","n/a","n/a"
"River Financial Corporation","n/a","2019","Kenneth H. Givens","n/a","n/a","n/a","n/a"
"River Financial Corporation","n/a","2019","Gerald Ray Smith Jr.","n/a","n/a","n/a","n/a"
"River Financial Corporation","n/a","2019","William Murray Neighbors","n/a","n/a","n/a","n/a"
"River Financial Corporation","n/a","2019","John A. Freeman","n/a","n/a","n/a","n/a"
"River Financial Corporation","n/a","2019","Charles E Herron Jr.","n/a","n/a","n/a","n/a"
"River Financial Corporation","n/a","2019","Brian McLeod","n/a","n/a","n/a","n/a"
"River Financial Corporation","n/a","2019","Charles R Moore,"III"","n/a","n/a","n/a","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"River Financial Corporation","Director / Chairman of the Board","Larry Dean Puckett","President","Larry Puckett Chevrolet,"Inc."","2019","New/Used Automobile Dealer","n/a"
"River Financial Corporation","Director / Chairman of the Board","Larry Dean Puckett","President","Community Cars,"Inc."","2019","New/Used Automobile Dealer","n/a"
"River Financial Corporation","Director / Chairman of the Board","Larry Dean Puckett","Managing Partner","Puckett Properties,"Ltd."","2019","New/Used Automobile Dealer","n/a"
"River Financial Corporation","Director / Chairman of the Board","Larry Dean Puckett","President","LP Automotive Service,"Inc."","2019","New/Used Automobile Dealer","n/a"
"River Financial Corporation","Director / Chairman of the Board","Larry Dean Puckett","Managing Member","LP Management,"LLC"","2019","New/Used Automobile Dealer","n/a"
"River Financial Corporation","Director / Chairman of the Board","Larry Dean Puckett","Managing Member","Puckett Reinsurance LTD","2019","New/Used Automobile Dealer","n/a"
"River Financial Corporation","Director","Jim L Ridling","n/a","n/a","2019","Commissioner of Alabama Dept of Insurance","n/a"
"River Financial Corporation","Director / CEO","James M. Stubbs","n/a","n/a","2019","CEO,"River Bank and Trust"","n/a"
"River Financial Corporation","Director","Vernon B. Taylor","Owner","MTW Aerospace,"Inc."","2019","Owner / Universal Turbine Parts (aircraft part sales)","n/a"
"River Financial Corporation","Director","Vernon B. Taylor","Member","MTW Properties","2019","Owner / Universal Turbine Parts (aircraft part sales)","n/a"
"River Financial Corporation","Chief Financial Officer","Kenneth H. Givens","n/a","n/a","2019","n/a","n/a"
"River Financial Corporation","Director/President","Gerald Ray Smith Jr.","n/a","n/a","2019","President,"River Bank & Trust"","n/a"
"River Financial Corporation","Director/Vice Chairman of the Board","William Murray Neighbors","Member","CFS 16 LLC","2019","Retired US Treasury Agent","n/a"
"River Financial Corporation","Director/Vice Chairman of the Board","William Murray Neighbors","Member","ITC Captial Partners LLC","2019","Retired US Treasury Agent","n/a"
"River Financial Corporation","Director/Vice Chairman of the Board","William Murray Neighbors","Managing Member","WMN Properties LLC","2019","Retired US Treasury Agent","n/a"
"River Financial Corporation","Director/Vice Chairman of the Board","William Murray Neighbors","Member","PNT Properties LLC","2019","Retired US Treasury Agent","n/a"
"River Financial Corporation","Director","John A. Freeman","Partner","Keller - Freeman LLC","2019","Real Estate Sales and Development","n/a"
"River Financial Corporation","Director","John A. Freeman","Manager","New Farm LLC","2019","Real Estate Sales and Development","n/a"
"River Financial Corporation","Director","John A. Freeman","Partner","Partners LLC","2019","Real Estate Sales and Development","n/a"
"River Financial Corporation","Director","John A. Freeman","Manager","CB&F LLC","2019","Real Estate Sales and Development","n/a"
"River Financial Corporation","Director","John A. Freeman","Manager","Freeman Land & Dev","2019","Real Estate Sales and Development","n/a"
"River Financial Corporation","Director","John A. Freeman","Manager","L&J LLC","2019","Real Estate Sales and Development","n/a"
"River Financial Corporation","Director","John A. Freeman","President","Freeman Auction","2019","Real Estate Sales and Development","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Managing Member","Rock Springs Land & Timber LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Director","Sky Holdings,"Inc."","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Manager","Stone Martin Builders LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Manager","SMB Land LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Manager","Terravia Construction LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Managing Member","Beave Creek Land Co LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Manager","Brookwood Partners LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Member","Spartan Value Investors LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","General Partner","Herron Family Farms Ltd","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Managing Member","Herron Investments LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Member","Mill Springs LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Member","Boulder Brook LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Managing Member","Legacy Preserve LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Manager","Crater Farms LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Managing Member","Crater Farms North LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Manager","Anderson Farms LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Manager","Anderson Road Materials LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Managing Member","Cypress Bend LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Managing Member","Tallapoosa Riverrock LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Managing Member","Terra Oaks LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Manager","Tallapoosa Highpoint LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Manager","Coosa Springs LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Managing Member","Uphapee Cree Resources LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Managing Member","Moton Field Timberlands LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Charles E Herron Jr.","Co-Managing Member","Kilby Central LLC","2019","Land & Timber Sales","n/a"
"River Financial Corporation","Director","Brian McLeod","n/a","n/a","2019","CFO & Treasurer / National Security Group,"Inc."","n/a"
"River Financial Corporation","Director","Charles R Moore,"III"","Partner","Bradley,"Arant","Boult","Cummings (law firm)"","2019","Attorney","n/a"
```
