"Okay","here are the two CSV tables extracted from the document","formatted as requested."
```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Avenue Financial Holdings,"Inc."","Philadelphia,"PA"","2015","Patriot Financial Partners","Common Stock","848,"500"","8.23%","n/a"
"Avenue Financial Holdings,"Inc."","Nashville,"TN"","2015","David Ingram","Common Stock","529,"845"","5.14%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Avenue Financial Holdings,"Inc."","Chairman & Chief Executive Officer","Ronald L. Samuels","n/a","n/a","2015","n/a","n/a"
"Avenue Financial Holdings,"Inc."","President & Chief Operating Officer","G. Kent Cleaver","n/a","n/a","2015","n/a","n/a"
"Avenue Financial Holdings,"Inc."","Chief Financial Officer","Barbara J. Zipperian","n/a","n/a","2015","n/a","n/a"
"Avenue Financial Holdings,"Inc."","Chief Credit Officer","Edwin Moats","n/a","n/a","2015","n/a","n/a"
"Avenue Financial Holdings,"Inc."","Director,"Mortgage Lending"","Jim McCann","n/a","n/a","2015","n/a","n/a"
"Avenue Financial Holdings,"Inc."","Director,"Commercial Banking"","Peter Wooten","n/a","n/a","2015","n/a","n/a"
"Avenue Financial Holdings,"Inc."","Treasurer","David Anderson","Director","Hospital Corporation of America","2015","Hospital Corporation of America","n/a"
"Avenue Financial Holdings,"Inc."","Director","Pat Emery","President","Spectrum Properties/Emery,"Inc."","2015","President,"Spectrum/Emery","Inc."","n/a"
"Avenue Financial Holdings,"Inc."","Director","Pat Emery","President","Spectrum Emery Development,"Inc."","2015","President,"Spectrum/Emery","Inc."","n/a"
"Avenue Financial Holdings,"Inc."","Director","Pat Emery","President","OM/SE,"LLC"","2015","President,"Spectrum/Emery","Inc."","n/a"
"Avenue Financial Holdings,"Inc."","Director","David Ingram","Chairman","DBI Beverage,"Inc."","2015","Owner,"Ingram Entertainment & DBI Beverage"","n/a"
"Avenue Financial Holdings,"Inc."","Director","David Ingram","Chairman/President","Ingram Entertainment Holdings,"Inc."","2015","Owner,"Ingram Entertainment & DBI Beverage"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Ken Robold","n/a","n/a","2015","n/a","n/a"
"Avenue Financial Holdings,"Inc."","Director","Agenia Clark","CEO","Girl Scouts of Middle TN","2015","CEO,"Girl Scouts of Middle TN"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Marty Dickens","Retired","n/a","2015","Retired","n/a"
"Avenue Financial Holdings,"Inc."","Director","Joe Galante","Former Chairman","n/a","2015","Former Chairman,"Sony Music Nashville"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Steve Moore","Owner","Moore Entertainment Group,"LLC"","2015","EVP,"AEG Live! Human Resources"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Steve Moore","Member","Choice Entertainment Options,"LLC"","2015","EVP,"AEG Live! Human Resources"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Steve Moore","Member","Choice DGO,"LLC"","2015","EVP,"AEG Live! Human Resources"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Steve Moore","Member","Choice NRA-SC,"LLC"","2015","EVP,"AEG Live! Human Resources"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Steve Moore","Member","C&S Investments,"LLC"","2015","EVP,"AEG Live! Human Resources"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Steve Moore","Member","JCS Medical Properties,"LLC"","2015","EVP,"AEG Live! Human Resources"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Steve Moore","Member","Medical Investment Properties,"LLC"","2015","EVP,"AEG Live! Human Resources"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Steve Moore","Member","Varnville Investments,"LLC"","2015","EVP,"AEG Live! Human Resources"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Steve Moore","Member","SAM Aviation,"LLC"","2015","EVP,"AEG Live! Human Resources"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Steve Moore","Member","TennReal,"LLC"","2015","EVP,"AEG Live! Human Resources"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Steve Moore","Member","TennReal II,"LLC"","2015","EVP,"AEG Live! Human Resources"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Steve Moore","Owner","Moore Development,"LLC"","2015","EVP,"AEG Live! Human Resources"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Steve Moore","Member","Southern Kitchen,"LLC"","2015","EVP,"AEG Live! Human Resources"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Steve Moore","Member","Acme Feed & Seed,"LLC"","2015","EVP,"AEG Live! Human Resources"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Steve Moore","Member","Reach,"LLC"","2015","EVP,"AEG Live! Human Resources"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Steve Moore","Member","Simple Man Investments","2015","EVP,"AEG Live! Human Resources"","n/a"
"Avenue Financial Holdings,"Inc."","Director","Karen Saul","n/a","Arthur J. Gallagher & Co.","2015","Management,"Arthur J. Gallagher & Co."","n/a"
"Avenue Financial Holdings,"Inc."","Director","Jim Deutsch","n/a","Patriot Financial Partners II,"LP"","2015","n/a","n/a"
```
