```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Tampa Bay Banking Company","Tampa,"FL"","2014","James L. Ferman,"Jr."","Common Stock","261132","11.21%","1246467"
"Tampa Bay Banking Company","Tampa,"FL"","2014","James L. Ferman,"Jr."","Options on Common Stock","2753","11.32%","1246467"
"Tampa Bay Banking Company","Tampa,"FL"","2014","WRB Enterprises,"Inc."","Common Stock","226730","9.74%","1246467"
"Tampa Bay Banking Company","Tampa,"FL"","2014","WRB Enterprises,"Inc."","Options on Common Stock","1376","9.79%","1246467"
"Tampa Bay Banking Company","Tampa,"FL"","2014","The Bank of Tampa Employee Stock Ownership Plan","Common Stock","175697","7.54%","1246467"
"Tampa Bay Banking Company","Tampa,"FL"","2014","A. Gerald Divers","Common Stock","144151","6.19%","1246467"
"Tampa Bay Banking Company","Tampa,"FL"","2014","A. Gerald Divers","Options on Common Stock","15500","6.81%","1246467"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Tampa Bay Banking Company","Vice Chairman","James L. Ferman,"Jr."","Chairman","Ferman Motor Car Company","2014","President","n/a"
"Tampa Bay Banking Company","Chairman","A. Gerald Divers","Banker","n/a","2014","n/a","n/a"
"Tampa Bay Banking Company","Director","G. Robert Blanchard,"Jr."","President","WRB Enterprises,"Inc."","2014","n/a","n/a"
"Tampa Bay Banking Company","Director","Gregory J. Celestan","CEO","Celestar Corporation","2014","n/a","n/a"
"Tampa Bay Banking Company","Director","Luis Garcia","Senior Partner (CPA)","Garcia & Ortiz,"PA"","2014","n/a","n/a"
"Tampa Bay Banking Company","Director","Gary W. Harrod","CEO","Harrod Properties,"Inc."","2014","n/a","n/a"
"Tampa Bay Banking Company","Director","Oscar J. Horton","President","Sun State International Trucks,"LLC"","2014","n/a","n/a"
"Tampa Bay Banking Company","Director","A.D. MacKinnon","CEO","ADM Ventures,"Inc. DBA MacKinnon Equipment and Services"","2014","n/a","n/a"
"Tampa Bay Banking Company","Director","Judy A. Mitchell","Retired","n/a","2014","n/a","n/a"
"Tampa Bay Banking Company","Director","Paul L. Whiting","CEO","Seabreeze Holdings,"Inc."","2014","n/a","n/a"
"Tampa Bay Banking Company","Director,"President/CEO"","William O. West III","Banker","TBC Insurance,"Inc."","2014","n/a","n/a"
"Tampa Bay Banking Company","Director,"President/CEO"","William O. West III","Banker","Florida Investment Advisors,"Inc."","2014","n/a","n/a"
"Tampa Bay Banking Company","Director,"President/CEO"","William O. West III","Banker","TBOT Howell Park,"LLC"","2014","n/a","n/a"
"Tampa Bay Banking Company","Executive Vice President/CFO","Richard L. Junkermann","Banker","Florida Investment Advisors,"Inc."","2014","n/a","n/a"
"Tampa Bay Banking Company","Vice President","Ronald V. Hernandez","Banker","TBC Insurance,"Inc."","2014","n/a","n/a"
"Tampa Bay Banking Company","Vice President","Ronald V. Hernandez","Banker","Florida Investment Advisors,"Inc."","2014","n/a","n/a"
```
