```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"National Commerce Corporation","Birmingham,"AL"","2018","Charles Phillip McWane Grantor Retained Annuity Trust","common stock","803856","3.87%","n/a"
"National Commerce Corporation","Birmingham,"AL"","2018","Charles Philip McWane","common stock","527245","2.54%","n/a"
"National Commerce Corporation","Baltimore,"MD"","2018","T. Rowe Price Associates,"Inc."","n/a","1363422","6.57%","n/a"
"National Commerce Corporation","New York,"NY"","2018","BlackRock,"Inc."","n/a","1213335","5.84%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"National Commerce Corporation","Vice Chairman of the Board","John H. Holcomb,"III"","Vice Chairman of the Board","n/a","2018","n/a","n/a"
"National Commerce Corporation","Chairman & CEO","Richard Murray,"IV"","Chairman & CEO","n/a","2018","n/a","n/a"
"National Commerce Corporation","President & CFO","William E. Matthews,"V"","President & CFO","n/a","2018","n/a","n/a"
"National Commerce Corporation","EVP - Chief Risk Management Officer","William Ireland,"Jr."","EVP - Chief Risk Management Officer","Dexter Properties,"LLC"","2018","n/a","n/a"
"National Commerce Corporation","EVP - Chief Risk Management Officer","William Ireland,"Jr."","EVP - Chief Risk Management Officer","BAJOBI,"LLC"","2018","n/a","n/a"
"National Commerce Corporation","EVP - Bank Operations","John R. Bragg","EVP - Bank Operations","n/a","2018","n/a","n/a"
"National Commerce Corporation","Director","Bobby Bradley","Manager","Genesis II,"LLC"","2018","Life Insurance and Benefits Consultant","n/a"
"National Commerce Corporation","Director","Bobby Bradley","Manager","Lewis Properties,"LLC"","2018","Life Insurance and Benefits Consultant","n/a"
"National Commerce Corporation","Director","C. Phillip McWane","Chairman","McWane. Inc.","2018","Executive Manufacturing Company Ductile Pipe","n/a"
"National Commerce Corporation","Director","G. Ruffner Page,"Jr."","President","McWane Inc.","2018","Executive Manufacturing Company Ductile Pipe","n/a"
"National Commerce Corporation","Director","W. Stancil Starnes","Chairman & CEO","ProAssurance Corporation","2018","Insurance Company Executive","n/a"
"National Commerce Corporation","Director","Russell Vandevelde","CEO","EBS,"LLC"","2018","Director","n/a"
"National Commerce Corporation","Director","Russell Vandevelde","CEO","EBS Services,"LLC"","2018","Director","n/a"
"National Commerce Corporation","Director","Russell Vandevelde","CEO","CCi,"Inc."","2018","Director","n/a"
"National Commerce Corporation","Director","Russell Vandevelde","CEO","CCi Services,"LLC"","2018","Director","n/a"
"National Commerce Corporation","Director","R. Holman Head","President & COO","O'Neal Steel","2018","Executive Manufacturing Company Steel","n/a"
"National Commerce Corporation","Director","Temple Tutwiler","President","Tutwiler Properties,"Ltd."","2018","Real Estate","n/a"
"National Commerce Corporation","Director","Stephen A. Sevigny","Physician","SGS Investments,"LLC"","2018","Physician","n/a"
"National Commerce Corporation","Director","Stephen A. Sevigny","Physician","CST Holdings,"LLC"","2018","Physician","n/a"
"National Commerce Corporation","Director","Stephen A. Sevigny","Physician","Destination Interchange. LLC","2018","Physician","n/a"
"National Commerce Corporation","Director","Stephen A. Sevigny","Physician","Nova Commerce Center,"LLC"","2018","Physician","n/a"
"National Commerce Corporation","Director","Stephen A. Sevigny","Physician","Beachside Catalyst LLC","2018","Physician","n/a"
"National Commerce Corporation","Director","Stephen A. Sevigny","Physician","Seabreeze AIA LLC","2018","Physician","n/a"
"National Commerce Corporation","Director","Stephen A. Sevigny","Physician","Volusia Vault LLC","2018","Physician","n/a"
"National Commerce Corporation","Director","Stephen A. Sevigny","Physician","Tarheel 330 LLC","2018","Physician","n/a"
"National Commerce Corporation","Director","Stephen A. Sevigny","Physician","Ormond Beach Dermatology","2018","Physician","n/a"
"National Commerce Corporation","Director","Stephen A. Sevigny","Physician","Sevigny KEM LLC","2018","Physician","n/a"
"National Commerce Corporation","Director","Mark L.Drew","EVP - General Counsel","Protective Life Insurance Co.","2018","Executive Life Insurance Company","n/a"
"National Commerce Corporation","Director","Joel S. Arogeti","President/CEO","Kitchens,"Kelley & Gaynes","PC"","2018","Lawyer","n/a"
"National Commerce Corporation","Director","Thomas H. Coley","Retired","n/a","2018","Retired Banking Executive","n/a"
"National Commerce Corporation","Director","Brian C. Hamilton","President & CEO","Trillion Communications","2018","Communications Executive","n/a"
"National Commerce Corporation","Director","Brian C. Hamilton","President & CEO","AG Gaston Construction","2018","Communications Executive","n/a"
"National Commerce Corporation","Director","Brian C. Hamilton","President & CEO","Asset Management Professionals,"LLC"","2018","Communications Executive","n/a"
"National Commerce Corporation","Director","William D. Smith,"Jr."","President","Little and Smith,"Inc."","2018","Insurance Executive","n/a"
"National Commerce Corporation","EVP - Chief Credit Officer","M. Davis Goodson Jr.","EVP - Chief Credit Officer","n/a","2018","n/a","n/a"
"National Commerce Corporation","EVP - Chief Administrative Officer","Robert B. Aland","EVP - Chief Administrative Officer","n/a","2018","n/a","n/a"
```
