```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Oakworth Capital,"Inc."","Birmingham,"AL"","2017","Sam E. Upchurch,"Jr."","Common Stock","105712","2.47%","n/a"
"Oakworth Capital,"Inc."","Birmingham,"AL"","2017","Sam E. Upchurch,"Jr."","Options,"Warrants","& Restricted Shares on Common Stock"","215871","5.05%","n/a"
"Oakworth Capital,"Inc."","Birmingham,"AL"","2017","Scott B. Reed","Common Stock","162028","3.78%","n/a"
"Oakworth Capital,"Inc."","Birmingham,"AL"","2017","Scott B. Reed","Options,"Warrants","& Restricted Shares on Common Stock"","219555","5.13%","n/a"
"Oakworth Capital,"Inc."","Birmingham,"AL"","2017","Robert A. Reed","Common Stock","113644","2.76%","n/a"
"Oakworth Capital,"Inc."","Birmingham,"AL"","2017","Robert A. Reed","Warrants on Common Stock","55000","1.34%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Oakworth Capital,"Inc."","Director & Chairman","Sam E. Upchurch,"Jr."","Director","Security Engineers,"Inc."","2017","n/a","n/a"
"Oakworth Capital,"Inc."","Director & Chairman","Sam E. Upchurch,"Jr."","Managing Member","Grey Rocks Ranch,"LLC"","2017","n/a","n/a"
"Oakworth Capital,"Inc."","Director & Chairman","Sam E. Upchurch,"Jr."","Managing Member","Grey Rocks Investors,"LLC"","2017","n/a","n/a"
"Oakworth Capital,"Inc."","Director & Chairman","Sam E. Upchurch,"Jr."","Managing Member","850 Shades Cahaba,"LLC"","2017","n/a","n/a"
"Oakworth Capital,"Inc."","Director & Chairman","Sam E. Upchurch,"Jr."","Managing Member","GR Ranchhouses,"LLC"","2017","n/a","n/a"
"Oakworth Capital,"Inc."","Director & Chairman","Sam E. Upchurch,"Jr."","President","Upchurch Associates,"Inc."","2017","n/a","n/a"
"Oakworth Capital,"Inc."","Director & Chairman","Sam E. Upchurch,"Jr."","General Partner","Upchurch Realty Partnership","2017","n/a","n/a"
"Oakworth Capital,"Inc."","Director,"President","& CEO"","Scott B. Reed","Director","ABC Polymer Industries,"LLC"","2017","n/a","n/a"
"Oakworth Capital,"Inc."","CFO","Jenifer G. Kimbrough","Director","Federated National Holding Co.,"Inc."","2017","n/a","n/a"
"Oakworth Capital,"Inc."","Director & Head of Banking","Sam A. Scalici,"Jr"","n/a","None","2017","n/a","n/a"
"Oakworth Capital,"Inc."","Director & Head of Risk & Credit","Forest W. Whatley,"Jr."","n/a","None","2017","n/a","n/a"
"Oakworth Capital,"Inc."","Head of Wealth Management","John B. Norris,"V"","n/a","None","2017","n/a","n/a"
"Oakworth Capital,"Inc."","Head of Technology & Operations","David M. Driscoll","n/a","None","2017","n/a","n/a"
"Oakworth Capital,"Inc."","Director","Matthew G. Mead","Principal","Chickasaw Capital Management,"LLC"","2017","n/a","n/a"
"Oakworth Capital,"Inc."","Director","William B. Morton","Chairman/CEO","Robins & Morton","2017","n/a","n/a"
"Oakworth Capital,"Inc."","Director","Robert A. Reed","Director","MainGate MLP Fund","2017","President & CEO,"ABC Polymer Industries","LLC"","n/a"
"Oakworth Capital,"Inc."","Director","Richard D. Horsley","Managing Member","Longleaf Pines,"LLC"","2017","Retired","n/a"
"Oakworth Capital,"Inc."","Director","Richard D. Horsley","Managing Member","Horsley Properties LLC","2017","Retired","n/a"
"Oakworth Capital,"Inc."","Director","Luther J. Strange,"III"","n/a","None","2017","Attorney","n/a"
"Oakworth Capital,"Inc."","Director","E. Lyle Cain,"Jr.","M.D."","Orthopedic Surgeon","n/a","2017","Orthopedic Surgeon","n/a"
"Oakworth Capital,"Inc."","Director","Samford T. Myers,"Sr."","Managing Director","ASF Logistics & ASF Global","2017","Managing Director,"ASF Logistics & ASF Global"","n/a"
"Oakworth Capital,"Inc."","Director","Samford T. Myers,"Sr."","Member","Gnosis LLC","2017","Managing Director,"ASF Logistics & ASF Global"","n/a"
"Oakworth Capital,"Inc."","Director","Samford T. Myers,"Sr."","Member","Epic Ice LLC","2017","Managing Director,"ASF Logistics & ASF Global"","n/a"
```
