```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Louisiana Community Bancorp,"Inc."","Houma,"LA"","2016","Mark P. Folse","common stock","220779","5.06%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Coastal Commerce Bank","Board Member","Glen D. Bertrand","Director","Ray's Laundry & Cleaning LLC","2016","Banker","n/a"
"City Savings Bank","Board Member","Glen D. Bertrand","Director","Ray's Laundry & Cleaning LLC","2016","Banker","n/a"
"Coastal Commerce Bank","Board Member","Toby Brady","Co-Owner / Member","Diamond T Investments,"LLC"","2016","Contracting / Consulting","n/a"
"Coastal Commerce Bank","Board Member","Toby Brady","Co-Owner / Member","Star T Contractors,"Inc."","2016","Contracting / Consulting","n/a"
"Coastal Commerce Bank","Board Member","Toby Brady","Co-Owner / Member","Cypress Bottom Farms,"LLC"","2016","Contracting / Consulting","n/a"
"Coastal Commerce Bank","Board Member","Toby Brady","Co-Owner / Member","Louisiana Capital Group,"LLC"","2016","Contracting / Consulting","n/a"
"Coastal Commerce Bank","Board Member","Toby Brady","Co-Owner / Member","Todd and Toby Investments,"LLC"","2016","Contracting / Consulting","n/a"
"Coastal Commerce Bank","Board Member","Toby Brady","Co-Owner / Member","BG Financial,"LLC"","2016","Contracting / Consulting","n/a"
"Coastal Commerce Bank","Board Member","Toby Brady","Co-Owner / Member","B-AC Holdings,"LLC"","2016","Contracting / Consulting","n/a"
"Coastal Commerce Bank","Board Member","Toby Brady","Co-Owner / Member","Global Properties,"LLC"","2016","Contracting / Consulting","n/a"
"Coastal Commerce Bank","Board Member","Toby Brady","Co-Owner / Member","Air-Nu of Baton Rouge,"LLC"","2016","Contracting / Consulting","n/a"
"Coastal Commerce Bank","Board Member","Toby Brady","Co-Owner / Member","Air-Nu of Lake Charles,"LLC"","2016","Contracting / Consulting","n/a"
"Coastal Commerce Bank","Board Member","Toby Brady","Co-Owner / Member","Air-Nu of Houston,"LLC"","2016","Contracting / Consulting","n/a"
"City Savings Bank","Board Member","David J. Brown MD","Director","David J. Brown,"MD FACS"","2016","David Brown,"MD"","n/a"
