Here are the two CSV tables requested:
```csv
SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Raymond James Financial,"Inc."","New York,"NY"","2021","BlackRock,"Inc."","Common Stock","18735095","9%","n/a"
"Raymond James Financial,"Inc."","Malvern,"PA"","2021","The Vanguard Group,"Inc."","Common Stock","30671483","14%","n/a"
"Raymond James Financial,"Inc."","St Petersburg,"FL"","2021","Thomas A. James","Common Stock","19969823","9%","n/a"
"Raymond James Financial,"Inc."","St Petersburg,"FL"","2021","Thomas A. James","RSU","14204","01%","n/a"
```
```csv
INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Raymond James Financial,"Inc."","Director","Anne Gates","Retired President","MGA Entertainment,"Inc."","2021","Retail","n/a"
"Raymond James Financial,"Inc."","Director","Anne Gates","Director - Trustee","University of California Berkley Foundation","2021","Retail","n/a"
"Raymond James Financial,"Inc."","Director","Anne Gates","Director","The Kroger Company","2021","Retail","n/a"
"Raymond James Financial,"Inc."","Director","Anne Gates","Director","Salzburg Global Seminar","2021","Retail","n/a"
"Raymond James Financial,"Inc."","Director","Anne Gates","Director,"Board of Visitors"","Columbia University Engineering School","2021","Retail","n/a"
"Raymond James Financial,"Inc."","Director","Anne Gates","Director","Cynosure","2021","Retail","n/a"
"Raymond James Financial,"Inc."","Director","Anne Gates","Director","CADRE","2021","Retail","n/a"
"Raymond James Financial,"Inc."","Director","Anne Gates","Director","Tapestry,"Inc."","2021","Retail","n/a"
"Raymond James Financial,"Inc."","Director","Anne Gates","Director - Trustee","Packard Foundation","2021","Retail","n/a"
"Raymond James Financial,"Inc."","Director","Anne Gates","Director - Trustee","Public Media Group of Southern California","2021","Retail","n/a"
"Raymond James Financial,"Inc."","EVP - Technology and Operations","Bella Loykhter Allaire","n/a","n/a","2021","n/a","n/a"
"Raymond James Financial,"Inc."","Director","Benjamin C. Esty","The Roy and Elizabeth Simmons Professor of Business Administration","Harvard Graduate School of Business Administration","2021","Academics - Professor","n/a"
"Raymond James Financial,"Inc."","Director","Benjamin C. Esty","Member,"Advisory Board"","The GEM Group","2021","Academics - Professor","n/a"
"Raymond James Financial,"Inc."","Director","Benjamin C. Esty","Director","Harvard Business Publishing Group","2021","Academics - Professor","n/a"
"Raymond James Financial,"Inc."","Director","Benjamin C. Esty","Member,"Finance and Investment Committee"","Deaconess Abundant Life Communities","2021","Academics - Professor","n/a"
"Raymond James Financial,"Inc."","Chief Risk Officer","Francis S. Godbold","Trustee Emeritus","Georgia Tech Foundation,"Inc."","2021","n/a","n/a"
