```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Hancock Holding Company","New York,"NY"","2015","BlackRock,"Inc."","Common Stock","6896510","8.70%","1086533"
"Hancock Holding Company","Boston,"MA"","2015","State Street Corporation","Common Stock","5433476","6.80%","1086533"
"Hancock Holding Company","Malvern,"PA"","2015","The Vanguard Group","Common Stock","4094321","5.10%","1086533"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Hancock Holding Company","Director","Frank E. Bertucci","CEO","Capital City Beverages,"Inc."","2015","President,"F.E.B. Distributing Co.","Inc."","n/a"
"Hancock Holding Company","Director","Frank E. Bertucci","General Partner","FullHouse Venture Company LP","2015","President,"F.E.B. Distributing Co.","Inc."","n/a"
"Hancock Holding Company","Director","Frank E. Bertucci","Director","Mississippi Malt Beverage Association","2015","President,"F.E.B. Distributing Co.","Inc."","n/a"
"Hancock Holding Company","Director","Frank E. Bertucci","Director and Board President","Mississippi Gulf Resort Classic Foundation,"Inc."","2015","President,"F.E.B. Distributing Co.","Inc."","n/a"
"Hancock Holding Company","Chairman of the Board","James B. Estabrook,"Jr."","President","Auto Credit,"Inc."","2015","President,"Estabrook Motor Co.","Inc."","n/a"
"Hancock Holding Company","Chairman of the Board","James B. Estabrook,"Jr."","Managing Partner","Conundrum LLC","2015","President,"Estabrook Motor Co.","Inc."","n/a"
"Hancock Holding Company","Chairman of the Board","James B. Estabrook,"Jr."","Director & President","Estabrook Automotive,"Inc."","2015","President,"Estabrook Motor Co.","Inc."","n/a"
"Hancock Holding Company","Chairman of the Board","James B. Estabrook,"Jr."","President","Estabrook Properties,"LLC"","2015","President,"Estabrook Motor Co.","Inc."","n/a"
"Hancock Holding Company","Chairman of the Board","James B. Estabrook,"Jr."","Director & President","Falcon Leasing & Rental,"Inc."","2015","President,"Estabrook Motor Co.","Inc."","n/a"
"Hancock Holding Company","Chairman of the Board","James B. Estabrook,"Jr."","Director & President","Gulf Coast Finance Corporation","2015","President,"Estabrook Motor Co.","Inc."","n/a"
"Hancock Holding Company","Chairman of the Board","James B. Estabrook,"Jr."","Director","Jackson County Economic Development Foundation","2015","President,"Estabrook Motor Co.","Inc."","n/a"
"Hancock Holding Company","Chairman of the Board","James B. Estabrook,"Jr."","Director & Secretary","Owner Services,"Inc."","2015","President,"Estabrook Motor Co.","Inc."","n/a"
"Hancock Holding Company","Chairman of the Board","James B. Estabrook,"Jr."","Director","Pascagoula","2015","President,"Estabrook Motor Co.","Inc."","n/a"
"Hancock Holding Company","Director","Hardy B. Fowler","Director","Avoca,"Inc."","2015","Managing Member,"Hardy B. Fowler","LLC"","n/a"
"Hancock Holding Company","Director","Hardy B. Fowler","Vice Chair","Bureau of Governmental Research","2015","Managing Member,"Hardy B. Fowler","LLC"","n/a"
"Hancock Holding Company","Director","Hardy B. Fowler","Treasurer","D.R. Mercer,"LLC"","2015","Managing Member,"Hardy B. Fowler","LLC"","n/a"
"Hancock Holding Company","Director","Hardy B. Fowler","Director","Junior Achievement of Greater New Orleans Board of Education Foundation","2015","Managing Member,"Hardy B. Fowler","LLC"","n/a"
"Hancock Holding Company","Director","Hardy B. Fowler","Director","WRBH (Radio for the Blind and Print Handicapped,"Inc.)"","2015","Managing Member,"Hardy B. Fowler","LLC"","n/a"
"Hancock Holding Company","Director,"President & CEO"","John M. Hairston","Member","Game Day Retreats,"LLC"","2015","n/a","n/a"
"Hancock Holding Company","Director","Terence E. Hall","General Partner","Able Barge Company","2015","Chairman of the Board,"Superior Energy Services","Inc."","n/a"
"Hancock Holding Company","Director","Terence E. Hall","General Partner","Able Barge Company No. 2","2015","Chairman of the Board,"Superior Energy Services","Inc."","n/a"
"Hancock Holding Company","Director","Terence E. Hall","Member & Manager","Gringo Rentals,"LLC"","2015","Chairman of the Board,"Superior Energy Services","Inc."","n/a"
"Hancock Holding Company","Director","Terence E. Hall","Director & President","Lapalco Partners,"Inc."","2015","Chairman of the Board,"Superior Energy Services","Inc."","n/a"
"Hancock Holding Company","Director","Terence E. Hall","Member","OEG,"LLC"","2015","Chairman of the Board,"Superior Energy Services","Inc."","n/a"
"Hancock Holding Company","Director","Randall W. Hanna","Director","Bond Community Health Center,"Inc."","2015","Attorney,"Bryant Miller Olive P.A."","n/a"
"Hancock Holding Company","Director","Randall W. Hanna","Manager & Member","East Quincy Estates,"LLC"","2015","Attorney,"Bryant Miller Olive P.A."","n/a"
"Hancock Holding Company","Director","Randall W. Hanna","Manager & Member","Hanna Properties LLC","2015","Attorney,"Bryant Miller Olive P.A."","n/a"
"Hancock Holding Company","Director","Randall W. Hanna","Director","ISCTE Business School","2015","Attorney,"Bryant Miller Olive P.A."","n/a"
"Hancock Holding Company","Director","Randall W. Hanna","Manager & Member","Midtown Capital LLC","2015","Attorney,"Bryant Miller Olive P.A."","n/a"
"Hancock Holding Company","Director","Randall W. Hanna","Manager & Member","Oscar Charlie LLC","2015","Attorney,"Bryant Miller Olive P.A."","n/a"
"Hancock Holding Company","Director","James H. Horne","Manager","AFD Co.,"LLC"","2015","Co-Owner and President of Handy Lock Self Storage Centers and Real Estate Developer","n/a"
"Hancock Holding Company","Director","James H. Horne","Director & President","Capital Properties,"Inc."","2015","Co-Owner and President of Handy Lock Self Storage Centers and Real Estate Developer","n/a"
"Hancock Holding Company","Director","James H. Horne","Member & Manager","Dantzler Development,"LLC"","2015","Co-Owner and President of Handy Lock Self Storage Centers and Real Estate Developer","n/a"
"Hancock Holding Company","Director","James H. Horne","Member & Manager","Dantzler Family LLC","2015","Co-Owner and President of Handy Lock Self Storage Centers and Real Estate Developer","n/a"
"Hancock Holding Company","Director","James H. Horne","Member & Manager","Dantzler Management,"LLC"","2015","Co-Owner and President of Handy Lock Self Storage Centers and Real Estate Developer","n/a"
"Hancock Holding Company","Director","Christine L. Pickering","Trustee","Mississippi Institutions of Higher Learning","2015","Owner,"Christy Pickering","CPA"","n/a"
"Hancock Holding Company","Director","Christine L. Pickering","Director","Mississippi Power Company","2015","Owner,"Christy Pickering","CPA"","n/a"
"Hancock Holding Company","Director","Robert W. Roseberry","n/a","Pine Lake Farms,"LLC"","2015","Owner and Operator,"Pine Lake Farms","LLC"","n/a"
"Hancock Holding Company","Director","Anthony J. Topazi","n/a","Winning the Fight Foundation","2015","n/a","n/a"
"Hancock Holding Company","Executive Vice","Michael M. Achary","n/a","University of New","2015","n/a","n/a"
```
