Here are the requested CSV tables:
```csv
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"CenterState Bank Corporation","Los Angeles,"CA"","2017","Capital World Investors","common stock","4224344","7.02%","n/a"
"CenterState Bank Corporation","New York,"NY"","2017","Black Rock,"Inc."","common stock","3678064","6.11%","n/a"
```
```csv
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"CenterState Bank Corporation","Board Chairman & Director","Ernest S. Pinner","Trustee","Polk State College","2017","n/a","n/a"
"CenterState Bank Corporation","Board Chairman & Director","Ernest S. Pinner","Partner","S&P Groves","2017","n/a","n/a"
"CenterState Bank Corporation","Director","G. Robert Blanchard,"Jr"","Chairman and President","WRB Enterprises","2017","Chairman and President Diversified Holding Company","n/a"
"CenterState Bank Corporation","Director","James H. Bingham","President","Bingham Realty,"Inc."","2017","Commercial Real Estate,"Shopping Center Developer"","n/a"
"CenterState Bank Corporation","Director","James H. Bingham","President","Concire Centers,"Inc."","2017","Commercial Real Estate,"Shopping Center Developer"","n/a"
"CenterState Bank Corporation","Director","James H. Bingham","President","Concire Inc.","2017","Commercial Real Estate,"Shopping Center Developer"","n/a"
"CenterState Bank Corporation","Director","James H. Bingham","President","Oak Run Apartments Inc.","2017","Commercial Real Estate,"Shopping Center Developer"","n/a"
"CenterState Bank Corporation","Director","James H. Bingham","President","Landing Apartments Inc.","2017","Commercial Real Estate,"Shopping Center Developer"","n/a"
"CenterState Bank Corporation","Director","James H. Bingham","President","Laird Dev Int'l Ltd.","2017","Commercial Real Estate,"Shopping Center Developer"","n/a"
"CenterState Bank Corporation","Director","James H. Bingham","President","Sumter Crossing Properties Inc.","2017","Commercial Real Estate,"Shopping Center Developer"","n/a"
"CenterState Bank Corporation","Director","C. Dennis Carlton","President and Owner","Mid-State Realty Co.,"Inc."","2017","Citrus harvesting,"dealer","and grove businesses and real estate","real estate development and real estate brokerage"","n/a"
"CenterState Bank Corporation","Director","William Knox Pou,"Jr."","Executive Vice-President","W.S. Badcock Home Furnishings and More","2017","Retail Furnishings","n/a"
"CenterState Bank Corporation","Director","Joshua A. Snively","President","Florida Chemical Company,"Inc."","2017","Chemicals","n/a"
"CenterState Bank Corporation","EVP,"CFO"","Jennifer Idell","n/a","None","2017","N/A","n/a"
"CenterState Bank Corporation","Director","Griffin A,"Greene"","President","Greene's Citrus Management,"Inc."","2017","Citrus Business","n/a"
"CenterState Bank Corporation","Director","Charles W. McPherson","Retired","n/a","2017","Retired Banking Executive","n/a"
"CenterState Bank Corporation","President,"Chief Executive Officer & Director"","John Corbett","n/a","N/A","2017","N/A","n/a"
"CenterState Bank Corporation","Director","Thomas E. Oakley","President","Oakley Groves","2017","Citrus business","n/a"
"CenterState Bank Corporation","Director","Thomas E. Oakley","President","Concire Inc.,","2017","Citrus business","n/a"
"CenterState Bank Corporation","Director","Thomas E. Oakley","President","Oakley Transport","2017","Citrus business","n/a"
"CenterState Bank Corporation","Director","Thomas E. Oakley","Sec/Tres","Concire Centers","2017","Citrus business","n/a"
"CenterState Bank Corporation","Director","Thomas E. Oakley","Managing member","Bulk Freight Services","2017","Citrus business","n/a"
"CenterState Bank Corporation","Director","Thomas E. Oakley","Managing member","Oakley Savannah","2017","Citrus business","n/a"
"CenterState Bank Corporation","Director","Thomas E. Oakley","Managing member","Lake Placid Groves","2017","Citrus business","n/a"
"CenterState Bank Corporation","Director","Thomas E. Oakley","Managing member","Sun Ray Groves","2017","Citrus business","n/a"
"CenterState Bank Corporation","Director","Thomas E. Oakley","Managing member","HRT Leasing Ltd","2017","Citrus business","n/a"
"CenterState Bank Corporation","Director","G. Tierso Nunez II","President","GT Nunez & Associates,"P.A."","2017","Certified Public Accountant","n/a"
"CenterState Bank Corporation","EVP,"COO"","Stephen D. Young","n/a","N/A","2017","N/A","n/a"
"CenterState Bank Corporation","Chief Risk Officer","Daniel E. Bockhorst","n/a","N/A","2017","N/A","n/a"
"CenterState Bank Corporation","Director","Michael F. Ciferri","President","n/a","2017","President,"multiple diversified family businesses"","n/a"
"CenterState Bank Corporation","Director","Daniel R. Richey","President","Riverfront Packing Co.","2017","Citrus Business","n/a"
"CenterState Bank Corporation","Director","Daniel R. Richey","President","Gulfstream Harvesting Co","2017","Citrus Business","n/a"
"CenterState Bank Corporation","Director","David Salyers","Vice President","Chick-fil-a,"Inc."","2017","Hospitality and Marketing","n/a"
```
