```text
### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"Colony Bankcorp,"Inc."","Atlanta,"GA"","2021","D. Andrew Borrmann","n/a","14438","0.11%","n/a"
"Colony Bankcorp,"Inc."","Albany,"GA"","2021","Kimberly C. Dockery","n/a","14012","0.10%","n/a"
"Colony Bankcorp,"Inc."","Albany,"GA"","2021","M. Edward Hoyle","n/a","22264","0.16%","n/a"
"Colony Bankcorp,"Inc."","Albany,"GA"","2021","Tracie Youngblood","n/a","7872","0.06%","n/a"
"Colony Bankcorp,"Inc."","Douglas,"GA"","2021","B. Gene Waldron","n/a","633884","4.64%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","External Title","Affiliation","Fiscal Year","Occupation","RSSD_ID"
"Colony Bankcorp,"Inc."","Director","Scott L. Downing","n/a","n/a","2021","n/a","n/a"
"Colony Bankcorp,"Inc."","Director","M. Frederick Dwozan,"Jr."","n/a","n/a","2021","n/a","n/a"
"Colony Bankcorp,"Inc."","Director/Executive Officer","T. Heath Fountain","n/a","n/a","2021","n/a","n/a"
"Colony Bankcorp,"Inc."","Director","Terry L. Hester","n/a","n/a","2021","n/a","n/a"
"Colony Bankcorp,"Inc."","Director","Edward P. Loomis,"Jr."","n/a","n/a","2021","n/a","n/a"
"Colony Bankcorp,"Inc."","Director","Mark H. Massee","n/a","n/a","2021","n/a","n/a"
"Colony Bankcorp,"Inc."","Director","Meagan M. Mowry","n/a","n/a","2021","n/a","n/a"
"Colony Bankcorp,"Inc."","Director","Matthew D. Reed","n/a","n/a","2021","n/a","n/a"
"Colony Bankcorp,"Inc."","Director","Jonathan W.R. Ross","n/a","n/a","2021","n/a","n/a"
"Colony Bankcorp,"Inc."","Director","Brian Schmitt","n/a","n/a","2021","n/a","n/a"
"Colony Bankcorp,"Inc."","Director","Harold Wyatt","n/a","n/a","2021","n/a","n/a"
"Colony Bankcorp,"Inc."","Executive Officer","Edward L. Bagwell,"III"","n/a","n/a","2021","n/a","n/a"
"Colony Bankcorp,"Inc."","Executive Officer","Lenny Bateman","n/a","n/a","2021","n/a","n/a"
```
