### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"FIRST COMMUNITY CORPORATION","St. Louis,"MO"","2023","Fourthstone LLC","Common Stock","506940","6.71%","n/a"
"FIRST COMMUNITY CORPORATION","New York,"NY"","2023","BlackRock,"Inc"","Common Stock","415383","5.5%","n/a"
"FIRST COMMUNITY CORPORATION","Malvern,"PA"","2023","The Vanguard Group","Common Stock","405949","5.34%","n/a"
"FIRST COMMUNITY CORPORATION","Toronto,"Ontario and Boston","MA"","2023","Manulife Financial Corporation,"et al"","Common Stock","387202","5.09%","n/a"
"FIRST COMMUNITY CORPORATION","San Francisco,"CA and Lombard","IL"","2023","Hunter Capital Management,"LLC"","Common Stock","440005","5.78%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","Fiscal Year","Occupation","Percentage of Voting Shares","RSSD_ID","Percentage of Voting Shares in Subsidiaries"
"FIRST COMMUNITY CORPORATION","Director","Thomas C. Brown","2023","Priest-Rector,"St. Paul's Church"","0.45%","n/a","n/a"
"FIRST COMMUNITY CORPORATION","Director,"Chairman of the Board"","Chimin Jimmy Chao","2023","CEO of Chao and Associates,"Inc."","1.12%","n/a","n/a"
"FIRST COMMUNITY CORPORATION","Director,"President","Chief Executive Officer"","Michael C. Crapps","2023","President and CEO of FCCO and CEO of First Community Bank","1.24%","n/a","n/a"
"FIRST COMMUNITY CORPORATION","Director","Jan H. Hollar","2023","Retired Banker; former CEO and Director of HCSB Financial Corporation; former CFO at four different community banks","0.07%","n/a","n/a"
"FIRST COMMUNITY CORPORATION","Director","Ray E. Jones","2023","Partner,"Parker Poe Adams & Bernstein","LLP","Attorneys and Counselors at Law"","0.03%","n/a","n/a"
"FIRST COMMUNITY CORPORATION","Director,"Vice Chair of the Board"","W. James Kitchens,"Jr."","2023","CPA and CFA,"The Kitchens Firm","PA"","0.45%","n/a","100%"
"FIRST COMMUNITY CORPORATION","Director,"Vice Chair of the Board"","W. James Kitchens,"Jr."","2023","CPA and CFA,"The Kitchens Firm","PA"","0.45%","n/a","100%"
"FIRST COMMUNITY CORPORATION","Director,"Vice Chair of the Board"","W. James Kitchens,"Jr."","2023","CPA and CFA,"The Kitchens Firm","PA"","0.45%","n/a","100%"
"FIRST COMMUNITY CORPORATION","Director,"Vice Chair of the Board"","W. James Kitchens,"Jr."","2023","CPA and CFA,"The Kitchens Firm","PA"","0.45%","n/a","100%"
