### SECURITIES HOLDERS CSV
"Bank","Town","Fiscal Year","Owner Name","Stock Class","Number of Shares","Percentage of Ownership","RSSD_ID"
"First Financial Corporation","New York,"NY"","2023","Blackrock Inc.","Common Stock","1287134","10.89%","n/a"
"First Financial Corporation","Malvern,"PA"","2023","The Vanguard Group","Common Stock","755135","6.39%","n/a"
"First Financial Corporation","Austin,"TX"","2023","Dimensional Fund Advisors LP","Common Stock","703304","5.95%","n/a"
### INSIDERS CSV
"Bank","Internal Title","Person","Fiscal Year","Occupation","Percentage of Voting Shares","RSSD_ID","Percentage of Voting Shares in Subsidiaries"
"First Financial Corporation","Director,"President","Executive Officer"","W. Curtis Brighton","2023","President","0.19%","n/a","N/A"
"First Financial Corporation","Director,"President"","Thomas T. Dinkel","2023","Mechanical & Electrical Engineering & Construction","0.15%","n/a","N/A"
"First Financial Corporation","Director,"Officer"","Gregory L. Gibson","2023","President","0.88%","n/a","N/A"
"First Financial Corporation","Director","William R. Krieble","2023","Retired","0.05%","n/a","N/A"
"First Financial Corporation","Director,"Vice Chairman"","Norman L. Lowery","2023","N/A","1.13%","n/a","N/A"
"First Financial Corporation","Director,"CEO","President"","Norman L. Lowery","2023","N/A","0.41%","n/a","N/A"
"First Financial Corporation","Director","Ronald K. Rich","2023","Retired","0.03%","n/a","N/A"
"First Financial Corporation","Director,"VP"","William J. Voges","2023","N/A","0.17%","n/a","N/A"
"First Financial Corporation","Sr. Vice Pres.,"CCO"","Steven H. Holliday","2023","N/A","0.20%","n/a","N/A"
"First Financial Corporation","Vice Pres.,"CFO","Secretary","Treasurer"","Rodger A. McHargue","2023","N/A","0.27%","n/a","N/A"
"First Financial Corporation","Director","Michael Carty","2023","Retired","0.00%","n/a","N/A"
"First Financial Corporation","Director","Paul J. Pierson","2023","Retired","0.08%","n/a","N/A"
"First Financial Corporation","Director,"Officer"","Thomas C. Martin","2023","Automotive Management","0.07%","n/a","N/A"
"First Financial Corporation","Director,"Officer"","Tina Maher","2023","Retired","0.19%","n/a","N/A"
"First Financial Corporation","Director,"Officer"","James McDonald","2023","Attorney","0.05%","n/a","N/A"
"First Financial Corporation","Director","Richard Shagley","2023","Retired","0.10%","n/a","N/A"
"First Financial Corporation","Director,"Pastor"","Mark J. Blade","2023","Business Development Representative","0.01%","n/a","N/A"
"First Financial Corporation","Director","Susan M. Jensen","2023","News Director/Anchor","0.01%","n/a","N/A"
"First Financial Corporation","Director,"Chief Lending Officer"","Mark A Franklin","2023","N/A","0.05%","n/a","N/A"
"First Financial Corporation","n/a","Blackrock,"Inc."","2023","N/A","10.89%","n/a","N/A"
